Datetime,Central Interior,Coastal,Georgia Strait,Lower Fraser Valley,Northeast,Southern Interior
2022-05-21 13:00:00,3.3963945,2.499305,5.295161,4.596972,3.839612,2.874458
2022-05-21 14:00:00,3.086999,3.499305,5.542245,4.188472,4.1030204999999995,2.421789
2022-05-21 15:00:00,3.042888,1.966948,5.242743,3.735945,3.9262430000000004,2.23438
2022-05-21 16:00:00,5.0432565,1.4600659999999999,4.807558,3.911794,3.0923395,2.231476
2022-05-21 17:00:00,5.074895,2.602998,4.596393,4.282438,3.19139,2.815915
2022-05-21 18:00:00,3.5766169999999997,2.7501670000000003,4.6441691839865165,4.28075,3.5096024999999997,2.728832
2022-05-21 19:00:00,6.2156590000000005,3.653816,2.6691085,4.232666,3.9085985,4.429804
2022-05-21 20:00:00,6.150652,2.5434134999999998,3.4017095,5.089722,5.096909,6.074333
2022-05-21 21:00:00,9.2845125,4.7388615000000005,7.166441968113039,6.703166,6.214563999999999,7.417097
2022-05-21 22:00:00,10.02957,4.0,7.973968877603722,7.192444,5.947258,4.712388
2022-05-21 23:00:00,8.91375,3.1915709999999997,6.666620839755059,5.544305,5.341257,3.937901
2022-05-22 00:00:00,9.360096500000001,4.5,5.0740735,5.90961,3.8924165,4.332042
2022-05-22 01:00:00,9.516245,5.0,3.6326545,5.11,4.140479,4.937867
2022-05-22 02:00:00,12.23657,6.156632500000001,4.1913800000000005,5.43,4.584652500000001,4.850565
2022-05-22 03:00:00,10.64301,4.3140615,6.2389795,4.6,4.333972,3.743942
2022-05-22 04:00:00,8.015138,4.7548325,6.6463515,4.303611,4.4724900000000005,4.611547
2022-05-22 05:00:00,6.823333,4.4861875,6.12271,3.488639,4.3130555,4.413833
2022-05-22 06:00:00,7.344409000000001,4.0996595,6.5172620000000006,2.96625,4.600215,4.81111
2022-05-22 07:00:00,5.936367000000001,5.0,5.1728055,2.560361,4.2098065,3.332957
2022-05-22 08:00:00,4.989656,5.0,5.2315955,2.455111,4.105522000000001,2.83054
2022-05-22 09:00:00,4.2109775,6.0,6.117476,2.529608,4.8197905,4.1897
2022-05-22 10:00:00,4.261915,6.0,5.8129124999999995,3.23,4.7397065000000005,3.281832
2022-05-22 11:00:00,3.538672,5.001389,6.2448105,3.966944,4.434979,3.41575
2022-05-22 12:00:00,3.7121180000000003,3.001389,5.094335,4.45,3.6815495,2.836546
2022-05-22 13:00:00,3.815458,1.501389,5.4967005,4.343389,4.051291,2.402951
2022-05-22 14:00:00,3.42643,1.9979155,5.5,4.721806,4.1922274999999996,2.99001
2022-05-22 15:00:00,4.653062,6.9869185,4.3231075,4.09,4.2865210000000005,2.736072
2022-05-22 16:00:00,4.663221,5.0020834999999995,4.20532,4.09,4.6375755000000005,2.97555
2022-05-22 17:00:00,4.590034,3.999305,4.885088894797972,4.754943,5.6518575,3.470959
2022-05-22 18:00:00,4.5813325,3.5,5.45698631099329,4.365583,4.929879,3.667736
2022-05-22 19:00:00,4.7970275,4.5006945,5.177489795817488,5.733806,6.6294635,4.44762
2022-05-22 20:00:00,4.3587705,4.0,5.385231,6.61325,7.7479575,4.692305
2022-05-22 21:00:00,3.5673325,3.5,7.52278663702645,8.061833,11.40973,6.464775
2022-05-22 22:00:00,3.1910895000000004,4.5,4.9820475,6.956097,15.40936,6.873415
2022-05-22 23:00:00,3.4541180000000002,4.0,4.440562,6.134889,15.976205,4.79575
2022-05-23 00:00:00,3.503472,3.5,6.7448105,6.047083,10.618311,11.16516
2022-05-23 01:00:00,4.8745555,2.3810845,6.0138485,5.862647,8.9423005,5.756776
2022-05-23 02:00:00,5.4187075,1.47530275,5.609742,5.739472,6.8451125,6.153903
2022-05-23 03:00:00,4.556839,1.3580069,5.5122095,5.939195,6.321444,4.659105
2022-05-23 04:00:00,3.913298,3.0,6.338858999999999,7.375667,6.8268675000000005,3.46961
2022-05-23 05:00:00,3.780263,3.0,5.6729225,7.27725,6.5671634999999995,3.261332
2022-05-23 06:00:00,3.2635625,3.001389,3.0,8.358806,6.4567525,3.919358
2022-05-23 07:00:00,3.1875615,2.0,3.523809,7.97,5.1412225,3.852375
2022-05-23 08:00:00,3.0385874999999998,4.499305,4.768009,7.6,5.030863,3.70486
2022-05-23 09:00:00,2.1263315,4.0,5.9977105,7.852222,3.7091355000000004,5.191864
2022-05-23 10:00:00,2.059541,1.0,5.896818,7.22575,3.8377485,3.567262
2022-05-23 11:00:00,2.0937905,1.5006945,6.4551145000000005,5.47955,4.0936375,2.691637
2022-05-23 12:00:00,1.843915,1.5,6.2445734999999996,5.422583,3.2522285,2.815263
2022-05-23 13:00:00,1.4836874999999998,0.6702049785555814,5.865625,5.010194,3.4062915,2.467725
2022-05-23 14:00:00,1.4740760000000002,1.0,4.5631330000000005,4.838833,3.5687420000000003,2.177006
2022-05-23 15:00:00,1.5287495,2.0,4.9183595,5.116593,3.5005699999999997,2.224854
2022-05-23 16:00:00,1.8328255,0.501389,3.5,4.230253,3.390903,1.69514
2022-05-23 17:00:00,2.3994095,1.0,2.5,3.96,3.527125,2.700815
2022-05-23 18:00:00,2.7304635,1.5,3.3095385243889446,4.374833,5.3415415,2.679944
2022-05-23 19:00:00,2.532604,2.0,3.9365920686552816,4.330347,4.529802999999999,2.672208
2022-05-23 20:00:00,2.317847,0.0,3.9935585,4.675194,4.3146085,4.120357
2022-05-23 21:00:00,2.4928470000000003,1.0,3.0,5.200695,4.511744,5.65729
2022-05-23 22:00:00,2.6293875,1.5,3.963158,5.1715,3.984418,4.63436
2022-05-23 23:00:00,3.160777,1.0020829999999998,3.408825,4.82525,3.7791805,2.805736
2022-05-24 00:00:00,3.19334,1.499305,3.7064645,4.651166,2.957472,2.135972
2022-05-24 01:00:00,5.444163,2.3526035,3.6428265,4.44675,2.5484,2.460248
2022-05-24 02:00:00,4.4293325,2.616114,3.127228,4.922555,3.432,2.297791
2022-05-24 03:00:00,3.9705265,2.0424854999999997,3.4708435,4.211864,3.073283,2.51195
2022-05-24 04:00:00,4.511735,1.891335,3.8844545000000004,4.64125,3.6473445,2.484165
2022-05-24 05:00:00,3.5348604999999997,1.501389,3.6980495,4.60375,3.962715,2.444564
2022-05-24 06:00:00,5.1391100000000005,2.761592,3.4017095,4.510639,4.493812,2.614415
2022-05-24 07:00:00,3.2911935,1.999305,4.0,3.80075,4.360029,3.276401
2022-05-24 08:00:00,2.351012,2.0,4.3035245,4.195417,4.599811000000001,2.838248
2022-05-24 09:00:00,2.01574,2.5,4.4705705,4.589921,4.188033,3.726891
2022-05-24 10:00:00,2.044548,1.5,4.2796085,5.008333,3.9847495000000004,3.743278
2022-05-24 11:00:00,2.193457,3.0493230000000002,4.302213,5.393667,3.675284,3.189208
2022-05-24 12:00:00,2.5838039999999998,2.4565985,3.315814,5.199298,2.7689744999999997,2.906294
2022-05-24 13:00:00,2.5192769999999998,1.5739335,2.5,5.761861,2.8086365,3.037719
2022-05-24 14:00:00,2.2616519999999998,0.0,3.5354085,6.554361,2.638986,2.84622
2022-05-24 15:00:00,2.6516655,2.9972209999999997,3.89011,6.047183,2.9839645,2.373645
2022-05-24 16:00:00,3.75275,2.6767655,3.4897235,5.61,2.8986004999999997,2.340373
2022-05-24 17:00:00,5.0747485,1.5006945,5.159552858539453,5.862468,2.7861075,2.843431
2022-05-24 18:00:00,5.1178325000000005,1.5,5.165024000000001,6.445305,3.010919,3.113679
2022-05-24 19:00:00,4.0964575,2.4108039999999997,4.6579765,5.588889,2.9411685,3.959554
2022-05-24 20:00:00,4.155986,1.8614165,4.341155499999999,4.89725,3.03748,3.81095
2022-05-24 21:00:00,2.9843254999999997,2.0,2.4925335,5.080583,3.0597775,4.670722
2022-05-24 22:00:00,3.1663815,2.2920735,3.2192615,4.632167,3.4474625,4.955861
2022-05-24 23:00:00,4.2376945,2.107368,3.3291440000000003,4.017334,3.1573235000000004,5.558012
2022-05-25 00:00:00,4.686339,1.5811535,3.9156139999999997,4.247325,2.7225045,4.987986
2022-05-25 01:00:00,5.2889365,1.727563,2.9244125,3.778869,2.8002700000000003,3.383754
2022-05-25 02:00:00,5.338124,0.502083,2.9777125,3.454139,2.710469,3.052315
2022-05-25 03:00:00,4.5657145,1.065355,3.5540345,3.476028,2.8665545,3.926609
2022-05-25 04:00:00,4.491951,1.56549,2.787471,3.441611,2.936505,4.938776
2022-05-25 05:00:00,4.660693,1.5223985,2.1807075,3.584203,3.801318,3.854831
2022-05-25 06:00:00,4.690888,1.0023339999999998,3.6043075,3.690889,3.926574,3.206458
2022-05-25 07:00:00,4.7273879999999995,0.568781,3.735507,3.27475,4.5911029999999995,2.986407
2022-05-25 08:00:00,3.847333,2.6532615,3.5,3.816783,5.482749500000001,3.259524
2022-05-25 09:00:00,3.4819709999999997,1.3900355,4.4643065,4.281667,6.089076,2.979053
2022-05-25 10:00:00,3.733263,0.0,4.5354525,4.278778,4.367138499999999,3.031275
2022-05-25 11:00:00,2.9487490000000003,0.5,4.89011,4.5665,3.7801175000000002,3.473054
2022-05-25 12:00:00,2.5402495,0.784184,4.0,4.854819,2.9939555,2.565222
2022-05-25 13:00:00,2.895722,1.7767995,3.9659310000000003,4.076556,3.059,3.489943
2022-05-25 14:00:00,2.7422695,0.741009,3.1343635,3.459805,3.46927,2.977694
2022-05-25 15:00:00,2.2476585,0.90195645,3.0149150000000002,3.141222,2.9438950000000004,2.555665
2022-05-25 16:00:00,2.964201,1.0,2.3240695000000002,3.205169,2.732521,2.266972
2022-05-25 17:00:00,2.8967975,1.3715061,1.4193615,2.861601,1.8409415,2.357783
2022-05-25 18:00:00,2.9591235,0.9580282,2.89489839443604,2.41775,1.7204855000000001,3.324985
2022-05-25 19:00:00,2.7279999999999998,1.1633755,3.1378179621013143,1.734667,2.2639750000000003,3.482583
2022-05-25 20:00:00,2.4850054999999998,0.5704375,2.7289054999999998,2.502917,2.567754,3.464159
2022-05-25 21:00:00,2.715707,1.0006945,3.547822,3.432347,2.963125,4.388263
2022-05-25 22:00:00,3.700339,1.0,2.4854915,3.610736,2.765765,3.732534
2022-05-25 23:00:00,2.688568,0.5006945,2.4133085000000003,2.968189,2.7011469999999997,3.904068
2022-05-26 00:00:00,2.2723915,1.999305,1.682166,2.249222,2.5820819999999998,4.030014
2022-05-26 01:00:00,2.3839509999999997,2.0,1.760324,2.117778,3.388611,4.090208
2022-05-26 02:00:00,3.0478055,2.0,2.7352879999999997,2.264889,2.4006735,4.579586
2022-05-26 03:00:00,3.5703050000000003,2.0,3.1326475,1.906278,2.2329090000000003,4.398402
2022-05-26 04:00:00,3.927666,1.501389,3.0,2.007944,3.1455349999999997,4.51404
2022-05-26 05:00:00,4.123,1.974247,3.0408095,2.22,3.5885015,4.574429
2022-05-26 06:00:00,3.7015830000000003,1.5006945,3.3476350000000004,2.607805,3.0731479999999998,3.668165
2022-05-26 07:00:00,4.845853,2.001388,1.697353,2.244083,2.528079,4.419847
2022-05-26 08:00:00,3.8794364999999997,2.5,1.5,2.306444,2.590093,3.891171
2022-05-26 09:00:00,4.848745,1.5,3.0,2.85214,1.99065,3.8155
2022-05-26 10:00:00,2.8653185,1.0,3.478716,3.063944,1.531564,4.735444
2022-05-26 11:00:00,2.2443255,1.5,4.6044955000000005,3.632889,1.3394659999999998,4.487833
2022-05-26 12:00:00,2.5959025000000002,1.0,5.5,4.241806,1.17336295,4.299014
2022-05-26 13:00:00,2.9621315,1.3507725000000002,3.3655359999999996,5.160969,1.642276,4.406875
2022-05-26 14:00:00,3.366631,1.999305,1.9529165000000002,5.37,1.3955069999999998,4.847017
2022-05-26 15:00:00,3.7923394999999998,0.9650605,2.1807075,6.914815,1.0221147,4.560762
2022-05-26 16:00:00,4.4515864999999994,1.905736,3.2796085,6.960972,1.365361,4.141257
2022-05-26 17:00:00,3.485965,1.350957,3.518365,6.43,1.6808775,5.621696
2022-05-26 18:00:00,4.979874,1.2173275000000001,2.7381055,6.686056,2.069317,6.474194
2022-05-26 19:00:00,3.154138,1.24852,2.8290699999999998,6.197639,2.7937405,7.315803
2022-05-26 20:00:00,3.4215825,4.548904,2.27105,5.818361,3.756333,5.634487
2022-05-26 21:00:00,2.7072975,3.583361,3.2796085,6.058778,3.6310214999999997,6.601583
2022-05-26 22:00:00,3.6411385,2.531828,3.595605,6.200792,4.2240835,6.198389
2022-05-26 23:00:00,3.6520965,2.201635,3.6388175,5.488519,5.5199095,8.380464
2022-05-27 00:00:00,3.5360625,1.8262735,1.6342515,4.929503,4.722023,4.606791
2022-05-27 01:00:00,3.8235755,2.4627225,1.7274045,4.340401,3.807639,3.992875
2022-05-27 02:00:00,3.6754305,1.7165745000000001,2.1575085,3.077194,2.7714715,4.092041
2022-05-27 03:00:00,3.5539505,2.7805365,0.9827535,2.066889,2.3473335,4.256482
2022-05-27 04:00:00,3.4938874999999996,1.092163,0.859438,2.015986,2.006069,5.119729
2022-05-27 05:00:00,3.763332,1.501389,0.9363945,2.164444,2.1981875,5.295588
2022-05-27 06:00:00,3.554277,0.5,0.8274415,2.040667,3.8560065,4.517589
2022-05-27 07:00:00,3.3681590000000003,1.5,0.8006205,2.074819,2.507006,3.783505
2022-05-27 08:00:00,3.045766,2.0,1.6342539999999999,1.968158,2.4279859999999998,2.383735
2022-05-27 09:00:00,3.691435,2.0,1.1386325,1.560588,3.054522,2.575654
2022-05-27 10:00:00,3.1923325,2.0,1.5367410000000001,1.803746,3.3521105,1.729786
2022-05-27 11:00:00,2.5768180000000003,3.5,1.4244025,2.299305,3.7520759999999997,1.89854
2022-05-27 12:00:00,2.2861515,3.5,1.7386115,2.380139,4.3402805,1.776944
2022-05-27 13:00:00,2.5905195,2.3638215000000002,1.3678965,2.61375,4.7039745,2.2265
2022-05-27 14:00:00,2.2146795,1.0,0.6807075,2.493042,4.7278465,2.543553
2022-05-27 15:00:00,1.2677494999999999,1.501389,0.8028085,1.948139,5.343876,1.783208
2022-05-27 16:00:00,2.023132,1.7336200000000002,0.070207,1.953028,4.315319000000001,1.730486
2022-05-27 17:00:00,2.346004,1.0,0.9742425,1.929776,4.5393375,2.065777
2022-05-27 18:00:00,2.748027,0.858533,0.5,1.54,5.295783,1.684805
2022-05-27 19:00:00,1.8140685,1.404452,0.0,1.478077,5.418736,1.691624
2022-05-27 20:00:00,2.1705405,0.5,2.1955,1.576111,5.5194885,2.5209
2022-05-27 21:00:00,3.047958,0.1880936,2.089023,1.309915,5.295167,2.692332
2022-05-27 22:00:00,7.0671865,1.6180151,2.6691085,1.758569,4.794991,3.144138
2022-05-27 23:00:00,4.202444,1.1741153500000001,1.668461,1.822028,4.899506499999999,2.976248
2022-05-28 00:00:00,4.646929500000001,0.7168196,2.1691085,1.85,4.198722,2.581284
2022-05-28 01:00:00,4.1222835,0.629969,1.998376,2.229373,3.313764,2.135097
2022-05-28 02:00:00,4.541707499999999,0.6131115,2.4957225000000003,2.225722,2.6620815,1.890984
2022-05-28 03:00:00,4.190651,1.5772089999999999,2.06206,1.973722,1.9189539999999998,1.852341
2022-05-28 04:00:00,3.033805,1.661627,2.472824,1.8715,1.8037580000000002,1.655943
2022-05-28 05:00:00,2.2493875,1.1614865,2.8745005,1.856139,1.951925,1.756111
2022-05-28 06:00:00,1.5790545,2.0,1.790341,1.831667,2.0034915,2.131566
2022-05-28 07:00:00,1.992179,2.999305,2.6378945,1.598222,2.578472,1.818241
2022-05-28 08:00:00,1.517333,1.9910385,2.021497,1.610694,2.4836655,2.205295
2022-05-28 09:00:00,1.8679335,2.0,3.134971,1.993091,2.5704235,2.380984
2022-05-28 10:00:00,1.8593875,1.4245475,2.4646535,2.190208,2.3686945,1.955176
2022-05-28 11:00:00,2.1217075,1.001389,2.9606715,1.904389,2.9751250000000002,2.05461
2022-05-28 12:00:00,1.9626864999999998,1.0,3.1186615,2.207695,2.678986,1.242246
2022-05-28 13:00:00,1.3776525,1.2077125,1.954164,2.33,2.1429575,1.04286
2022-05-28 14:00:00,1.6200755,0.586147,3.0276915,2.535917,1.8790844999999998,1.107846
2022-05-28 15:00:00,1.7235475,1.1070075,3.7243530000000002,1.991944,1.7997015,1.310943
2022-05-28 16:00:00,1.5231385,1.626919,3.18967,2.227778,1.9223525000000001,1.405166
2022-05-28 17:00:00,1.5669659999999999,2.1341155,2.3880485,2.244623,2.278368,1.441455
2022-05-28 18:00:00,1.4044984999999999,0.8248795778357563,2.446948507309461,2.621958,3.1450690000000003,2.291198
2022-05-28 19:00:00,1.584041,0.0,3.2060466909590812,3.137083,3.052569,2.684254
2022-05-28 20:00:00,2.1880135000000003,0.7784385,3.3855721273794153,2.975806,3.455458,4.168665
2022-05-28 21:00:00,2.2169715,1.0,4.037872999999999,3.263125,2.7403325,5.645568
2022-05-28 22:00:00,1.8007914999999999,1.5,4.5720644388825775,3.651325,2.8385415,6.084958
2022-05-28 23:00:00,2.8977625000000002,2.0,4.4159835,3.880064,3.2443454999999997,5.83643
2022-05-29 00:00:00,2.9299,1.7606405,2.9823755,3.492161,3.468623,6.376142
2022-05-29 01:00:00,3.8242784999999997,1.422785,3.0470085,3.671235,3.8995415,5.189354
2022-05-29 02:00:00,3.9404015,1.0412715,3.0354085,4.098139,4.6470305,5.822328
2022-05-29 03:00:00,3.904118,1.5,2.5228425,4.571722,3.721367,4.828125
2022-05-29 04:00:00,4.651804,3.0020835,2.994295,4.996722,3.9312009999999997,4.474341
2022-05-29 05:00:00,3.1355269999999997,3.99861,4.277724,5.499694,3.6576725,3.511457
2022-05-29 06:00:00,2.0159640000000003,2.5,4.2107335,5.474639,3.1644579999999998,3.588929
2022-05-29 07:00:00,2.6568680000000002,1.002778,3.290367,4.589528,2.9147635,3.379486
2022-05-29 08:00:00,2.762985,1.5,3.6708745,4.731211,3.2218665,3.234716
2022-05-29 09:00:00,2.4614884999999997,1.5,3.773476,5.533366,3.039507,3.381916
2022-05-29 10:00:00,2.164805,1.5,4.3351455,4.4385,2.9507915000000002,3.177915
2022-05-29 11:00:00,2.2331934999999996,2.0,3.1060365,4.489389,2.7947215,2.763762
2022-05-29 12:00:00,2.22304,1.0,2.0553895,3.787278,3.0014054999999997,3.132986
2022-05-29 13:00:00,2.4076385,1.5,2.3790605,3.905917,3.233683,3.052314
2022-05-29 14:00:00,2.3678535,2.3660195,2.2912084999999998,4.7575,2.7817914999999998,2.766733
2022-05-29 15:00:00,2.4896595,1.397317,2.1691085,4.18,2.9836679999999998,2.261928
2022-05-29 16:00:00,2.1518955,2.0,1.2912085,3.584322,2.627291,2.894012
2022-05-29 17:00:00,1.95409,2.4108485,2.0586075,3.605405,2.6856635,2.691165
2022-05-29 18:00:00,1.8924785,2.0,1.6807075,3.997472,3.309843,3.082555
2022-05-29 19:00:00,2.442478,2.5,2.743268,3.585611,3.4169295,2.639305
2022-05-29 20:00:00,3.6744165,2.0,3.5031144999999997,3.162806,3.8616124999999997,3.733665
2022-05-29 21:00:00,2.617493,1.501389,2.4403639999999998,2.92775,4.423008,3.867239
2022-05-29 22:00:00,2.4879715,1.001389,2.5470085,3.006,5.529294500000001,3.15961
2022-05-29 23:00:00,2.6855745000000004,3.9979155,2.6691085,2.354111,4.200118,2.457736
2022-05-30 00:00:00,2.41743,3.5,2.3144080000000002,2.222476,2.8358125000000003,2.368552
2022-05-30 01:00:00,3.565915,2.5,2.0,2.6,2.635185,3.289151
2022-05-30 02:00:00,3.0908185,2.501389,1.5,2.382139,2.6451725,3.384248
2022-05-30 03:00:00,4.215152,2.0,0.070207,2.496333,2.968173,3.372013
2022-05-30 04:00:00,3.0231385,2.0,2.906301,2.585361,4.683485,2.928122
2022-05-30 05:00:00,3.5818814999999997,2.0006945,3.399917,2.632056,4.58559,3.534101
2022-05-30 06:00:00,6.062374999999999,2.5,2.7032995,2.56,3.8027430000000004,3.495444
2022-05-30 07:00:00,6.6013605,1.5,1.92803,2.470019,4.4546525,3.919698
2022-05-30 08:00:00,8.778548,3.499305,2.2658769999999997,2.78,3.1114,3.345782
2022-05-30 09:00:00,5.2115184999999995,3.5,1.4929115,3.102392,3.729647,3.586977
2022-05-30 10:00:00,2.8531795,2.0020835,5.1089665,2.795083,3.9074929999999997,4.166103
2022-05-30 11:00:00,2.643805,2.0,5.8785095,3.601944,3.692111,3.82829
2022-05-30 12:00:00,2.5845055,1.0,5.441282,4.25,3.2405485,3.461304
2022-05-30 13:00:00,2.408249,2.001389,4.101039999999999,4.21125,3.3031875,3.083343
2022-05-30 14:00:00,2.915541,3.499305,4.4060745,4.348575,2.9192774999999997,3.50592
2022-05-30 15:00:00,3.1994165,2.0,4.5,4.883111,2.993124,3.452013
2022-05-30 16:00:00,4.459237,2.5,3.1691085,5.385876,2.535215,3.13697
2022-05-30 17:00:00,4.2693585,3.0935365,3.7796085,5.764935,3.4328684999999997,3.462955
2022-05-30 18:00:00,3.9801865,2.760797,4.7963345,6.211694,3.717135,4.045818
2022-05-30 19:00:00,3.979951,2.0020835,4.6517495,5.846445,3.0205694999999997,3.891513
2022-05-30 20:00:00,4.812145,2.607863,3.1575085,5.573361,3.9817009999999997,3.72
2022-05-30 21:00:00,6.181034,3.4979155,4.1459095,5.641611,3.691993,3.72
2022-05-30 22:00:00,4.62352,4.177066,5.032521815667527,4.400917,4.394548,3.89254
2022-05-30 23:00:00,4.0243055000000005,2.8720135,4.719016,4.55475,3.285386,5.171889
2022-05-31 00:00:00,4.351827,2.5,4.911597,4.270862,4.1651385,4.232894
2022-05-31 01:00:00,3.828596,3.496528,5.7329225,5.153758,3.5519524999999996,4.605423
2022-05-31 02:00:00,4.745915999999999,3.0006945,5.6555325,6.128167,4.633355,4.468458
2022-05-31 03:00:00,6.5872845,2.0006945,4.459156,5.672056,3.7362265,4.110708
2022-05-31 04:00:00,6.071846,1.7654415,3.9504425,5.625389,3.00128,3.943295
2022-05-31 05:00:00,5.63879,2.49861,4.846941,5.190375,3.743354,4.528909
2022-05-31 06:00:00,5.2840275000000005,3.5,4.957207,5.479861,5.1991105,4.601333
2022-05-31 07:00:00,5.032784,1.6196220000000001,4.89011,5.386055,4.2957635,4.1475
2022-05-31 08:00:00,4.018263,3.7989805,5.9987425000000005,8.341861,4.141328,3.850722
2022-05-31 09:00:00,4.9985995,2.570427,6.002034,8.726242,5.0628329999999995,6.064352
2022-05-31 10:00:00,5.3299295,2.709993,5.473916,9.492653,4.3838425,5.335
2022-05-31 11:00:00,4.9353045,5.782425,4.6324275,6.897083,3.3873955000000002,5.034111
2022-05-31 12:00:00,4.5198955000000005,3.512575,6.222578,6.897083,3.034672,5.174972
2022-05-31 13:00:00,4.3143325,3.1010695,5.980726000000001,6.712361,3.0776385,5.02636
2022-05-31 14:00:00,4.7742075,3.0006945,4.5447375,5.368917,2.8859375,4.016833
2022-05-31 15:00:00,3.6004715,3.499305,5.299872000000001,3.974555,2.6906305,3.827305
2022-05-31 16:00:00,3.128999,3.148513,4.0561025,3.819914,2.632118,3.220707
2022-05-31 17:00:00,4.4005445000000005,3.5,3.5,3.701891,2.8328629999999997,4.183094
2022-05-31 18:00:00,5.253166,2.4197265,3.8974155,4.457334,2.717199,4.795194
2022-05-31 19:00:00,4.029958000000001,1.001389,4.002657,4.864311,3.132694,4.310568
2022-05-31 20:00:00,5.5037075,1.5,4.647691,4.737611,3.3743905,5.714927
2022-05-31 21:00:00,7.4082215,1.9331575,6.092124,4.836878,4.5144155,6.180665
2022-05-31 22:00:00,5.202722,1.878065,4.8539665,4.701389,5.7519165,7.928152
2022-05-31 23:00:00,3.646777,3.4471670000000003,4.860178094669402,3.284486,8.194131500000001,6.634889
2022-06-01 00:00:00,4.2089300000000005,3.0,4.327628000000001,3.516889,4.772608,6.579562
2022-06-01 01:00:00,5.172336,3.0,5.141272000000001,3.093019,5.301731,5.77811
2022-06-01 02:00:00,6.363861,3.558887,5.027194,2.732972,4.1401845,5.507688
2022-06-01 03:00:00,7.086416,1.9775845,4.9117204999999995,2.666111,4.4716175,5.527636
2022-06-01 04:00:00,7.15625,2.3224155,5.383539,2.886639,6.990505000000001,5.12711
2022-06-01 05:00:00,7.2242915,2.4000684999999997,4.490597,3.080945,5.993781,5.647829692270455
2022-06-01 06:00:00,9.4693055,4.457720999999999,4.010084,2.717695,5.9523969999999995,5.901966661114335
2022-06-01 07:00:00,9.024457,4.302569,3.9017095,2.3815,5.555776,5.9726734649937425
2022-06-01 08:00:00,11.132480000000001,4.8426849999999995,3.480396,3.473626,5.797302999999999,4.51343
2022-06-01 09:00:00,9.8673325,3.8223345,3.5,3.29902,5.405891,3.88118
2022-06-01 10:00:00,7.1344025,3.0,4.8897735,3.185694,5.849645499999999,5.838994
2022-06-01 11:00:00,4.318249,3.6037920000000003,3.1850415,2.990056,4.985025,6.544222
2022-06-01 12:00:00,6.581068500000001,3.3422514999999997,4.5122095,3.423805,3.732851,4.966833
2022-06-01 13:00:00,5.0715825,3.0,5.5,3.320125,4.064729,4.540736
2022-06-01 14:00:00,3.986083,4.001389,5.1944015,3.654667,4.126265500000001,5.013978
2022-06-01 15:00:00,4.5717065,2.501389,4.8490655,3.758222,3.9134645,4.089221
2022-06-01 16:00:00,4.0516380000000005,3.6300895,5.36139,4.605948,4.931251,3.75561
2022-06-01 17:00:00,4.947692,3.0,5.334747999999999,4.258693,4.8934545,3.62379
2022-06-01 18:00:00,5.548033500000001,3.0,5.500962845945518,4.270333,5.3067605,5.020415
2022-06-01 19:00:00,5.668958,2.696944,5.68184592148954,4.502181,5.283936499999999,7.266307
2022-06-01 20:00:00,6.440972,1.87626,5.441940250000991,4.662861,5.8252665,6.315
2022-06-01 21:00:00,7.864639,1.0,4.888867332066696,5.019306,7.801296000000001,6.65800701864185
2022-06-01 22:00:00,7.1719025,1.9576115,5.0584644999999995,5.555778,6.8937349999999995,8.180187
2022-06-01 23:00:00,5.3058045,3.02387,5.354984055621831,4.040111,7.973041500000001,5.739123
2022-06-02 00:00:00,4.097136000000001,2.5,4.585051,3.936494,7.232151999999999,6.241539
2022-06-02 01:00:00,5.3833265,2.5,3.1668935,3.690481,7.377611,6.14252
2022-06-02 02:00:00,7.1789575,2.2149285,4.0295190000000005,3.757667,7.274732,5.738012
2022-06-02 03:00:00,6.905874,2.7035815000000003,3.1905185,3.257097,8.28092,6.387475
2022-06-02 04:00:00,7.1691795,3.169201,4.0,3.160375,7.6589375,6.692193
2022-06-02 05:00:00,8.827583,2.0,3.4331329999999998,3.306806,7.5255469999999995,6.593865
2022-06-02 06:00:00,8.376623,2.873292,5.4809285,3.657361,7.2001215,6.558848
2022-06-02 07:00:00,7.199763000000001,3.3877695,5.036003,4.382778,7.05165,5.792569
2022-06-02 08:00:00,7.5815755,3.0,4.5689435,3.901082,7.3541085,5.994248
2022-06-02 09:00:00,7.6454135,1.0,4.506583,4.180185,9.2804295,6.088665
2022-06-02 10:00:00,7.3294165,1.0006945,4.1862485,3.708167,8.273693999999999,7.110415
2022-06-02 11:00:00,5.5123750000000005,3.5,4.408056,4.102111,6.1261595,7.337804
2022-06-02 12:00:00,4.975735,3.883248,4.0991355,3.914305,5.154374499999999,7.020096
2022-06-02 13:00:00,4.7308330000000005,3.0,3.075945,4.580667,6.8851955,5.218012
2022-06-02 14:00:00,4.899027500000001,3.0,3.197865,3.987702,6.005821,4.905444
2022-06-02 15:00:00,6.102748500000001,2.7141314999999997,3.8680329999999996,3.912639,6.026094499999999,4.470471
2022-06-02 16:00:00,4.8919765,2.4566749999999997,5.5,4.829583,5.6879665,4.563035
2022-06-02 17:00:00,5.201719000000001,2.918177,5.53336,4.98,6.2756235,5.400032
2022-06-02 18:00:00,4.3969435,3.325754,4.3629115,5.192625,6.384107,5.816957
2022-06-02 19:00:00,5.086208,2.69138,4.968795,3.974139,6.6163185,5.692902
2022-06-02 20:00:00,7.9586935,3.5,4.463057,3.735361,6.5820905,5.487307
