Zone,PM25,Datetime_UTC,fire_count_regional,frp_regional_sum,hfi_weighted,fwi_mean,fire_count_local,frp_local_sum,PM25_lag_1h,PM25_lag_6h,PM25_lag_24h,PM25_lag_48h,PM25_roll_24h_mean,PM25_roll_24h_max,PM25_roll_7d_mean,frp_roll_24h_sum,frp_roll_72h_sum,hour,day_of_week,month,is_wildfire_season,season,alert
Southern Interior,13.06457,2022-07-29 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,12.26489,9.759625,7.136353,6.194943,9.7970585,13.06457,6.204847798333134,2354.1,2728.7299999999996,14,4,7,1,Summer,0
Southern Interior,14.6386,2022-07-29 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,13.06457,10.83948,9.147083,5.36875,10.025871708333334,14.6386,6.264777560237896,2354.1,2728.7299999999996,15,4,7,1,Summer,0
Southern Interior,15.61638,2022-07-29 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.6386,11.05243,9.135292,6.070457,10.295917041666668,15.61638,6.3291799649998,2354.1,2728.7299999999996,16,4,7,1,Summer,0
Southern Interior,15.17482,2022-07-29 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.61638,10.91111,10.2259,6.554339,10.502122041666667,15.61638,6.38570345904742,2354.1,2728.7299999999996,17,4,7,1,Summer,0
Southern Interior,13.9895,2022-07-29 18:00:00+00:00,4.0,63.45,0.09332164432147858,23.407249999999998,2.0,36.79,15.17482,11.40693,10.97328,7.849195,10.627797875,15.61638,6.427449947142658,2393.96,2792.18,18,4,7,1,Summer,0
Southern Interior,13.8541,2022-07-29 19:00:00+00:00,4.0,27.92,0.4149169733686978,40.667,4.0,27.92,13.9895,12.26489,11.2847,7.552216,10.734856208333333,15.61638,6.469386643571229,1106.79,2820.1,19,4,7,1,Summer,0
Southern Interior,14.88153,2022-07-29 20:00:00+00:00,3.0,180.16,0.07072216275896309,25.811000000000003,3.0,180.16,13.8541,13.06457,11.25107,7.363485,10.886125374999999,15.61638,6.515069363809324,1286.95,2932.94,20,4,7,1,Summer,0
Southern Interior,11.216,2022-07-29 21:00:00+00:00,11.0,450.34,1.6568174028516929,33.044,11.0,450.34,14.88153,14.6386,8.845833,6.89718,10.984882333333333,15.61638,6.5443226733331334,1449.32,3364.4399999999996,21,4,7,1,Summer,0
Southern Interior,10.99356,2022-07-29 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.216,15.61638,8.865889,5.317248,11.073535291666667,15.61638,6.572006732856943,1449.32,3364.4399999999996,22,4,7,1,Summer,0
Southern Interior,9.578903,2022-07-29 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.99356,15.17482,8.715797,5.136943,11.109498041666667,15.61638,6.587017982856943,1449.32,3364.4399999999996,23,4,7,1,Summer,0
Southern Interior,8.877152,2022-07-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.578903,13.9895,7.703351,5.745611,11.158406416666667,15.61638,6.605749048333133,1449.32,3364.4399999999996,0,5,7,1,Summer,0
Southern Interior,6.929611,2022-07-30 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.877152,13.8541,6.927977,4.522922,11.158474499999999,15.61638,6.610995893571229,1449.32,3364.4399999999996,1,5,7,1,Summer,0
Southern Interior,6.114471,2022-07-30 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.929611,14.88153,6.9972,4.548466,11.121694125,15.61638,6.61487072095218,1449.32,3364.4399999999996,2,5,7,1,Summer,0
Southern Interior,6.340194,2022-07-30 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.114471,11.216,7.923347,5.359232,11.055729416666667,15.61638,6.617948185237896,1449.32,3364.4399999999996,3,5,7,1,Summer,0
Southern Interior,6.765611,2022-07-30 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.340194,10.99356,10.44358,7.233097,10.902480708333334,15.61638,6.625185048333135,1449.32,3364.4399999999996,4,5,7,1,Summer,0
Southern Interior,8.0725,2022-07-30 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.765611,9.578903,9.067805,5.932444,10.861009666666666,15.61638,6.636656280475991,833.01,3339.1800000000003,5,5,7,1,Summer,0
Southern Interior,9.716512,2022-07-30 06:00:00+00:00,15.0,871.72,2.115802812042648,37.93886666666666,15.0,871.72,8.0725,8.877152,8.547486,5.235918,10.909719083333334,15.61638,6.665695691190277,1704.73,4210.9,6,5,7,1,Summer,0
Southern Interior,8.225262,2022-07-30 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.716512,6.929611,9.774779,6.496416,10.845155875000001,15.61638,6.679406250714085,1704.73,4210.9,7,5,7,1,Summer,0
Southern Interior,8.328929,2022-07-30 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.225262,6.114471,9.759625,7.493666,10.785543541666668,15.61638,6.69787408404742,1704.73,4210.9,8,5,7,1,Summer,0
Southern Interior,8.246541,2022-07-30 09:00:00+00:00,31.0,204.20999999999998,3.638608613375152,38.3221935483871,31.0,204.20999999999998,8.328929,6.340194,10.83948,7.92524,10.677504416666666,15.61638,6.717345613809324,1854.0900000000001,4415.11,9,5,7,1,Summer,0
Southern Interior,8.170042,2022-07-30 10:00:00+00:00,49.0,939.72,5.198031069006269,37.72104081632653,49.0,939.72,8.246541,6.765611,11.05243,7.131875,10.557404916666668,15.61638,6.742121000714086,2757.02,5336.46,10,5,7,1,Summer,0
Southern Interior,8.339721,2022-07-30 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.170042,8.0725,10.91111,7.106465,10.450263708333333,15.61638,6.765743351904562,2737.52,5336.46,11,5,7,1,Summer,0
Southern Interior,9.014623,2022-07-30 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.339721,9.716512,11.40693,6.306429,10.35058425,15.61638,6.7929069947617045,2737.52,5336.46,12,5,7,1,Summer,0
Southern Interior,8.740444,2022-07-30 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.014623,8.225262,12.26489,7.066911,10.203732333333333,15.61638,6.819206167380752,2737.52,5336.46,13,5,7,1,Summer,0
Southern Interior,8.268024,2022-07-30 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.740444,8.328929,13.06457,7.136353,10.00387625,15.61638,6.840719482856943,2737.52,5336.46,14,5,7,1,Summer,0
Southern Interior,9.80976,2022-07-30 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.268024,8.246541,14.6386,9.147083,9.802674583333333,15.61638,6.86991052452361,2737.52,5336.46,15,5,7,1,Summer,0
Southern Interior,11.58469,2022-07-30 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.80976,8.170042,15.61638,9.135292,9.6346875,15.17482,6.912795673333133,2737.52,5336.46,16,5,7,1,Summer,0
Southern Interior,10.04348,2022-07-30 17:00:00+00:00,1.0,66.32,0.0029289337361688562,39.024,1.0,66.32,11.58469,8.339721,15.17482,10.2259,9.420881666666666,14.88153,6.943312006666467,2803.84,5402.780000000001,17,5,7,1,Summer,0
Southern Interior,8.939138,2022-07-30 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.04348,9.014623,13.9895,10.97328,9.210449916666667,14.88153,6.965233798333134,2740.3900000000003,5402.780000000001,18,5,7,1,Summer,0
Southern Interior,8.122333,2022-07-30 19:00:00+00:00,8.0,733.88,2.147291433333383,37.661625,8.0,733.88,8.939138,8.740444,13.8541,11.2847,8.971626291666668,14.88153,6.980061095952182,3446.3500000000004,6122.620000000001,19,5,7,1,Summer,0
Southern Interior,8.214334,2022-07-30 20:00:00+00:00,34.0,1089.18,5.358737410139196,38.273529411764706,34.0,1089.18,8.122333,8.268024,14.88153,11.25107,8.693826458333332,11.58469,6.997005964999801,4355.370000000001,7202.3099999999995,20,5,7,1,Summer,0
Southern Interior,7.696389,2022-07-30 21:00:00+00:00,14.0,2433.86,1.7179403476843063,39.06142857142857,14.0,2433.86,8.214334,9.80976,11.216,8.845833,8.547176,11.58469,7.008980198398962,6338.89,9514.86,21,5,7,1,Summer,0
Southern Interior,8.626222,2022-07-30 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.696389,11.58469,10.99356,8.865889,8.448536916666667,11.58469,7.024622711882284,6338.89,9514.86,22,5,7,1,Summer,0
Southern Interior,8.041721,2022-07-30 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.626222,10.04348,9.578903,8.715797,8.384487666666667,11.58469,7.0381684031311496,6338.89,9514.86,23,5,7,1,Summer,0
Southern Interior,6.827776,2022-07-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.041721,8.939138,8.877152,7.703351,8.299097000000002,11.58469,7.047322004321627,6338.89,9514.86,0,6,7,1,Summer,0
Southern Interior,7.4496,2022-07-31 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.827776,8.122333,6.929611,6.927977,8.320763208333334,11.58469,7.053057057893055,6338.89,9514.86,1,6,7,1,Summer,0
Southern Interior,7.21175,2022-07-31 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.4496,8.214334,6.114471,6.9972,8.366483166666667,11.58469,7.063267540035913,6338.89,9514.86,2,6,7,1,Summer,0
Southern Interior,8.046893,2022-07-31 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.21175,7.696389,6.340194,7.923347,8.437595625,11.58469,7.079081968607342,6338.89,9514.86,3,6,7,1,Summer,0
Southern Interior,8.492069,2022-07-31 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.046893,8.626222,6.765611,10.44358,8.509531375,11.58469,7.096755998369245,6338.89,9514.86,4,6,7,1,Summer,0
Southern Interior,10.0821,2022-07-31 05:00:00+00:00,10.0,285.87,3.618118030525734,46.339,10.0,285.87,8.492069,8.041721,8.0725,9.067805,8.593264708333333,11.58469,7.117471112654961,6624.76,9800.730000000001,5,6,7,1,Summer,0
Southern Interior,9.953736,2022-07-31 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.0821,6.827776,9.716512,8.547486,8.603149041666667,11.58469,7.138814118607341,5753.04,9740.94,6,6,7,1,Summer,0
Southern Interior,7.987069,2022-07-31 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.953736,7.4496,8.225262,9.774779,8.593224333333334,11.58469,7.139786874559722,5753.04,9740.94,7,6,7,1,Summer,0
Southern Interior,8.459082,2022-07-31 08:00:00+00:00,16.0,70.42999999999999,1.9257170689881713,45.808437500000004,16.0,70.42999999999999,7.987069,7.21175,8.328929,9.759625,8.598647375,11.58469,7.146884916226389,5823.47,9811.369999999999,8,6,7,1,Summer,0
Southern Interior,7.935424,2022-07-31 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.459082,8.046893,8.246541,10.83948,8.585684166666667,11.58469,7.151239874559723,5619.26,9785.81,9,6,7,1,Summer,0
Southern Interior,9.186159,2022-07-31 10:00:00+00:00,39.0,105.33,6.194168645426967,43.43943589743589,39.0,105.33,7.935424,8.492069,8.170042,11.05243,8.628022374999999,11.58469,7.166107213845436,4784.870000000001,9884.97,10,6,7,1,Summer,0
Southern Interior,9.464529,2022-07-31 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.186159,10.0821,8.339721,10.91111,8.674889375,11.58469,7.182060017416864,4784.870000000001,9876.49,11,6,7,1,Summer,0
Southern Interior,9.480425,2022-07-31 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.464529,9.953736,9.014623,11.40693,8.694297791666667,11.58469,7.202098594797817,4784.870000000001,9876.49,12,6,7,1,Summer,0
Southern Interior,8.328543,2022-07-31 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.480425,7.987069,8.740444,12.26489,8.677135250000001,11.58469,7.219816207893056,4784.870000000001,9876.49,13,6,7,1,Summer,0
Southern Interior,8.641621,2022-07-31 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.328543,8.459082,8.268024,13.06457,8.692701791666666,11.58469,7.243312392416866,4784.870000000001,9876.49,14,6,7,1,Summer,0
Southern Interior,8.155513,2022-07-31 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.641621,7.935424,9.80976,14.6386,8.623774833333334,11.58469,7.266565445988293,4784.870000000001,9876.49,15,6,7,1,Summer,0
Southern Interior,7.665277,2022-07-31 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.155513,9.186159,11.58469,15.61638,8.460465958333334,10.0821,7.273790636464484,4784.870000000001,9876.49,16,6,7,1,Summer,0
Southern Interior,7.615388,2022-07-31 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.665277,9.464529,10.04348,15.17482,8.359295458333333,10.0821,7.284288315035912,4718.55,9876.49,17,6,7,1,Summer,0
Southern Interior,10.27466,2022-07-31 18:00:00+00:00,8.0,391.93,2.0023441562027227,42.218625,7.0,388.29,7.615388,9.480425,8.939138,13.9895,8.414942208333333,10.27466,7.308421957893056,5110.4800000000005,10244.83,18,6,7,1,Summer,0
Southern Interior,10.31026,2022-07-31 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.27466,8.328543,8.122333,13.8541,8.506105833333333,10.31026,7.330254285274007,4376.6,8929.74,19,6,7,1,Summer,0
Southern Interior,9.986907,2022-07-31 20:00:00+00:00,34.0,2749.67,8.577894865587272,45.99076470588235,34.0,2749.67,10.31026,8.641621,8.214334,14.88153,8.579963041666668,10.31026,7.350386832893055,6037.09,11679.41,20,6,7,1,Summer,0
Southern Interior,9.027776,2022-07-31 21:00:00+00:00,14.0,3901.48,7.00733371029745,44.993,14.0,3901.48,9.986907,8.155513,7.696389,11.216,8.6354375,10.31026,7.368161219797817,7504.71,15292.920000000002,21,6,7,1,Summer,0
Southern Interior,9.287304,2022-07-31 22:00:00+00:00,42.0,3466.92,14.48076840324361,44.96630952380953,42.0,3466.92,9.027776,7.665277,8.626222,10.99356,8.662982583333333,10.31026,7.389622201940675,10971.630000000001,18759.84,22,6,7,1,Summer,0
Southern Interior,8.131613,2022-07-31 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.287304,7.615388,8.041721,9.578903,8.666728083333334,10.31026,7.405420499559723,10971.630000000001,18759.84,23,6,7,1,Summer,0
Southern Interior,7.085958,2022-08-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.131613,10.27466,6.827776,8.877152,8.677485666666668,10.31026,7.417897106702578,10971.630000000001,18759.84,0,0,8,1,Summer,0
Southern Interior,4.756111,2022-08-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.085958,10.31026,7.4496,6.929611,8.565256958333334,10.31026,7.419187451940675,10971.630000000001,18759.84,1,0,8,1,Summer,0
Southern Interior,4.763833,2022-08-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.756111,9.986907,7.21175,6.114471,8.463260416666666,10.31026,7.418876695988295,10971.630000000001,18759.84,2,0,8,1,Summer,0
Southern Interior,4.414889,2022-08-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.763833,9.027776,8.046893,6.340194,8.311926916666666,10.31026,7.416213999559723,10971.630000000001,18759.84,3,0,8,1,Summer,0
Southern Interior,5.016889,2022-08-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.414889,9.287304,8.492069,6.765611,8.16712775,10.31026,7.41461267813115,10971.630000000001,18759.84,4,0,8,1,Summer,0
Southern Interior,5.305832,2022-08-01 05:00:00+00:00,27.0,799.43,12.339142330738918,46.48085185185185,27.0,799.43,5.016889,8.131613,10.0821,8.0725,7.968116583333334,10.31026,7.409280660274008,11485.189999999999,18942.96,5,0,8,1,Summer,0
Southern Interior,7.005764,2022-08-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.305832,7.085958,9.953736,9.716512,7.845284416666668,10.31026,7.414059684083531,11485.189999999999,18942.96,6,0,8,1,Summer,0
Southern Interior,5.918741,2022-08-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.005764,4.756111,7.987069,8.225262,7.759104083333333,10.31026,7.4064108209882935,11485.189999999999,18942.96,7,0,8,1,Summer,0
Southern Interior,6.496915,2022-08-01 08:00:00+00:00,4.0,11.37,1.158215689643055,25.07675,4.0,11.37,5.918741,4.763833,8.459082,8.328929,7.677347125,10.31026,7.406462160274009,11426.130000000001,18954.329999999998,8,0,8,1,Summer,0
Southern Interior,5.268525,2022-08-01 09:00:00+00:00,6.0,320.81,1.5496116098956254,48.9595,6.0,320.81,6.496915,4.414889,7.935424,8.246541,7.566226333333334,10.31026,7.397309332893056,11746.94,19220.29,9,0,8,1,Summer,0
Southern Interior,5.248791,2022-08-01 10:00:00+00:00,120.0,809.65,55.87880294131365,48.526525,120.0,809.65,5.268525,5.016889,9.186159,8.170042,7.402169333333334,10.31026,7.393049904321627,12451.26,19993.15,10,0,8,1,Summer,0
Southern Interior,6.070847,2022-08-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.248791,5.305832,9.464529,8.339721,7.260765916666667,10.31026,7.387648207893055,12451.26,19973.65,11,0,8,1,Summer,0
Southern Interior,7.176125,2022-08-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.070847,7.005764,9.480425,9.014623,7.164753416666667,10.31026,7.391032636464484,12451.26,19973.65,12,0,8,1,Summer,0
Southern Interior,7.576361,2022-08-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.176125,5.918741,8.328543,8.740444,7.1334124999999995,10.31026,7.396484779321627,12451.26,19973.65,13,0,8,1,Summer,0
Southern Interior,7.074151,2022-08-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.576361,6.496915,8.641621,8.268024,7.068101250000001,10.31026,7.402339517416865,12451.26,19973.65,14,0,8,1,Summer,0
Southern Interior,6.857305,2022-08-01 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.074151,5.268525,8.155513,9.80976,7.01400925,10.31026,7.4071938507501995,12451.26,19973.65,15,0,8,1,Summer,0
Southern Interior,7.434027,2022-08-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.857305,5.248791,7.665277,11.58469,7.004373833333332,10.31026,7.4187307317025795,12451.26,19973.65,16,0,8,1,Summer,0
Southern Interior,8.246568,2022-08-01 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.434027,6.070847,7.615388,10.04348,7.030673,10.31026,7.431975523369245,12451.26,19973.65,17,0,8,1,Summer,0
Southern Interior,9.280944,2022-08-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.246568,7.176125,10.27466,8.939138,6.989268166666666,10.31026,7.453632600750199,12059.33,19910.2,18,0,8,1,Summer,0
Southern Interior,9.242888,2022-08-01 19:00:00+00:00,11.0,1130.8600000000001,2.796553904680212,46.701,11.0,1130.8600000000001,9.280944,7.576361,10.31026,8.122333,6.944794333333334,9.986907,7.466094570988293,13190.19,21013.140000000003,19,0,8,1,Summer,0
Southern Interior,8.733404,2022-08-01 20:00:00+00:00,56.0,1373.2,26.198730891245603,47.504000000000005,56.0,1373.2,9.242888,7.074151,9.986907,8.214334,6.892565041666667,9.287304,7.486910475750198,11813.720000000001,22206.18,20,0,8,1,Summer,0
Southern Interior,7.350464,2022-08-01 21:00:00+00:00,13.0,111.86,5.157654267041447,43.18192307692308,13.0,111.86,8.733404,6.857305,9.027776,7.696389,6.822677041666666,9.287304,7.501776386464483,8024.1,21867.7,21,0,8,1,Summer,0
Southern Interior,5.974455,2022-08-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.350464,7.434027,9.287304,8.626222,6.684641666666668,9.280944,7.511435850750199,4557.18,21867.7,22,0,8,1,Summer,0
Southern Interior,5.111555,2022-08-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.974455,8.246568,8.131613,8.041721,6.558805916666667,9.280944,7.518498523369245,4557.18,21867.7,23,0,8,1,Summer,0
Southern Interior,5.913875,2022-08-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.111555,9.280944,7.085958,6.827776,6.5099691250000005,9.280944,7.530704136464483,4557.18,21867.7,0,1,8,1,Summer,0
Southern Interior,4.597054,2022-08-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.913875,9.242888,4.756111,7.4496,6.50334175,9.280944,7.53697067217877,4557.18,21867.7,1,1,8,1,Summer,0
Southern Interior,5.624611,2022-08-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.597054,8.733404,4.763833,7.21175,6.539207500000001,9.280944,7.549076005512102,4557.18,21867.7,2,1,8,1,Summer,0
Southern Interior,6.101111,2022-08-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.624611,7.350464,4.414889,8.046893,6.609466749999999,9.280944,7.565688082893057,4557.18,21867.7,3,1,8,1,Summer,0
Southern Interior,6.699604,2022-08-02 04:00:00+00:00,27.0,2696.76,5.854634328344732,35.82648148148149,27.0,2696.76,6.101111,5.974455,5.016889,8.492069,6.679579875000001,9.280944,7.583203338845436,7253.9400000000005,24564.460000000003,4,1,8,1,Summer,0
Southern Interior,8.053332,2022-08-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.699604,5.111555,5.305832,10.0821,6.794059041666666,9.280944,7.601033285274008,6454.51,24564.460000000003,5,1,8,1,Summer,0
Southern Interior,5.584325,2022-08-02 06:00:00+00:00,17.0,1889.94,2.279657828808515,35.057235294117646,17.0,1889.94,8.053332,5.913875,7.005764,9.953736,6.734832416666666,9.280944,7.603902707893055,8344.45,25582.68,6,1,8,1,Summer,0
Southern Interior,5.172986,2022-08-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.584325,4.597054,5.918741,7.987069,6.7037592916666675,9.280944,7.6015480471787695,8344.45,25582.68,7,1,8,1,Summer,0
Southern Interior,5.899333,2022-08-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.172986,5.624611,6.496915,8.459082,6.678860041666667,9.280944,7.608095916226389,8333.080000000002,25582.68,8,1,8,1,Summer,0
Southern Interior,6.006747461611508,2022-08-02 09:00:00+00:00,348.0,2343.44,170.7496448240903,36.460732758620686,344.0,2338.53,5.899333,6.101111,5.268525,7.935424,6.70961931090048,9.280944,7.611384728497886,10355.710000000001,27721.910000000003,9,1,8,1,Summer,0
Southern Interior,6.5422,2022-08-02 10:00:00+00:00,37.0,1563.53,12.41217995106566,35.942594594594595,37.0,1563.53,6.006747461611508,6.699604,5.248791,9.186159,6.7635113525671455,9.280944,7.6232122463550285,11109.590000000002,28345.72,10,1,8,1,Summer,0
Southern Interior,6.134066,2022-08-02 11:00:00+00:00,37.0,169.91,5.63420976591938,33.85235135135135,37.0,169.91,6.5422,8.053332,6.070847,9.464529,6.766145477567147,9.280944,7.632575043974076,11279.500000000002,28515.63,11,1,8,1,Summer,0
Southern Interior,5.186972,2022-08-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.134066,5.584325,7.176125,9.480425,6.683264102567146,9.280944,7.637439180878839,11279.500000000002,28515.63,12,1,8,1,Summer,0
Southern Interior,4.672235,2022-08-02 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.186972,5.172986,7.576361,8.328543,6.562258852567147,9.280944,7.636131055878838,11279.500000000002,28515.63,13,1,8,1,Summer,0
Southern Interior,5.190373,2022-08-02 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.672235,5.899333,7.074151,8.641621,6.483768102567146,9.280944,7.6436590677836005,11279.500000000002,28515.63,14,1,8,1,Summer,0
Southern Interior,5.399193,2022-08-02 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.190373,6.006747461611508,6.857305,8.155513,6.423013435900479,9.280944,7.652395591593124,11279.500000000002,28515.63,15,1,8,1,Summer,0
Southern Interior,4.785068,2022-08-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.399193,6.5422,7.434027,7.665277,6.312640144233813,9.280944,7.6567545558788375,11279.500000000002,28515.63,16,1,8,1,Summer,0
Southern Interior,4.205836,2022-08-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.785068,6.134066,8.246568,7.615388,6.144276310900479,9.280944,7.6548504725455055,11279.500000000002,28449.31,17,1,8,1,Summer,0
Southern Interior,4.851458,2022-08-02 18:00:00+00:00,23.0,2551.16,2.1777746922963783,36.933,23.0,2551.16,4.205836,5.186972,9.280944,10.27466,5.9597143942338136,9.242888,7.65311063325979,13830.660000000002,31000.47,18,1,8,1,Summer,0
Southern Interior,6.897013,2022-08-02 19:00:00+00:00,52.0,753.81,10.841275879924828,36.48873076923077,52.0,753.81,4.851458,4.672235,9.242888,10.31026,5.861969602567146,8.733404,7.666427300366735,13453.61,31020.4,19,1,8,1,Summer,0
Southern Interior,9.424221,2022-08-02 20:00:00+00:00,13.0,2462.01,3.4171469156560046,37.23776923076923,13.0,2462.01,6.897013,5.190373,8.733404,9.986907,5.890753644233814,9.424221,7.6957211694143535,14542.42,32393.23,20,1,8,1,Summer,0
Southern Interior,7.607985,2022-08-02 21:00:00+00:00,98.0,5174.16,28.89510504743408,36.216173469387755,98.0,5174.16,9.424221,5.399193,7.350464,9.027776,5.901483685900479,9.424221,7.715635187271498,19604.72,35133.53,21,1,8,1,Summer,0
Southern Interior,6.984235,2022-08-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.607985,4.785068,5.974455,9.287304,5.943557852567146,9.424221,7.731302919414354,19604.72,35133.53,22,1,8,1,Summer,0
Southern Interior,6.309583,2022-08-02 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.984235,4.205836,5.111555,8.131613,5.9934756859004805,9.424221,7.745930484890543,19604.72,35133.53,23,1,8,1,Summer,0
Southern Interior,5.754755852689372,2022-08-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.309583,4.851458,5.913875,7.085958,5.986845721429202,9.424221,7.755838317347028,19604.72,35133.53,0,2,8,1,Summer,0
Southern Interior,6.378707,2022-08-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.754755852689372,6.897013,4.597054,4.756111,6.061081263095869,9.424221,7.77581145425179,19604.72,35133.53,1,2,8,1,Summer,0
Southern Interior,7.330207,2022-08-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.378707,9.424221,5.624611,4.763833,6.132147763095869,9.424221,7.802929091156552,19604.72,35133.53,2,2,8,1,Summer,0
Southern Interior,7.048291,2022-08-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.330207,7.607985,6.101111,4.414889,6.171613596429204,9.424221,7.826713144727981,19604.72,35133.53,3,2,8,1,Summer,0
Southern Interior,8.582412621792361,2022-08-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.048291,6.984235,6.699604,5.016889,6.2500639556705515,9.424221,7.854158023429126,16907.96,35133.53,4,2,8,1,Summer,0
Southern Interior,11.329178589644265,2022-08-03 05:00:00+00:00,28.0,1741.63,7.945833368921043,41.62321428571429,28.0,1741.63,8.582412621792361,6.309583,8.053332,5.305832,6.386557563572396,11.329178589644265,7.891977134081772,18649.59,36589.29,5,2,8,1,Summer,0
